hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,159,2017,July,29,18,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,0,Canceled,2017-02-10
City Hotel,0,51,2017,April,15,12,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Check-Out,2017-04-13
City Hotel,1,98,2017,February,6,10,1,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,77,0,3,Canceled,2017-02-08
City Hotel,1,137,2016,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29,NULL,45,Transient,70,0,0,Canceled,2015-10-27
City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,2016-10-25
City Hotel,1,467,2017,July,30,28,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229,NULL,0,Transient,90,0,0,Canceled,2016-07-07
City Hotel,0,81,2016,January,5,29,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,7,NULL,0,Transient-Party,66.37,0,2,Check-Out,2016-02-01
City Hotel,1,166,2016,November,45,1,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,NULL,0,Transient,110,0,0,Canceled,2016-07-13
City Hotel,0,98,2015,November,48,23,1,2,1,0,0,BB,DNK,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NULL,0,Transient-Party,70,0,0,Check-Out,2015-11-26
City Hotel,1,204,2017,July,27,4,0,1,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,120.6,0,0,Canceled,2016-12-12
City Hotel,1,199,2015,September,39,21,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,20,NULL,0,Transient,48,0,0,Canceled,2015-07-23
City Hotel,1,185,2016,November,45,4,1,2,2,1,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,0,Canceled,2016-08-08
Resort Hotel,0,113,2015,December,51,18,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240,NULL,0,Transient,0,0,2,Check-Out,2015-12-18
Resort Hotel,0,53,2016,September,38,12,1,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,122.43,0,1,Check-Out,2016-09-15
City Hotel,1,96,2017,April,17,26,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,0,Transient,130,0,0,Canceled,2017-01-20
Resort Hotel,0,234,2016,September,37,9,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient-Party,77.03,0,1,Check-Out,2016-09-12
Resort Hotel,0,137,2015,September,37,9,0,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,86.69,1,2,Check-Out,2015-09-12
Resort Hotel,0,151,2016,July,30,19,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,4,No Deposit,181,NULL,0,Transient,152.2,0,0,Check-Out,2016-07-26
Resort Hotel,0,0,2015,December,50,8,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,NULL,240,0,Transient,48,0,0,Check-Out,2015-12-12
Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,2016-05-15
City Hotel,1,307,2017,July,28,15,2,5,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,155,0,3,Canceled,2017-04-17
Resort Hotel,0,122,2015,September,36,1,0,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,155,0,2,Check-Out,2015-09-05
Resort Hotel,1,97,2015,September,38,16,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.6,0,1,Canceled,2015-06-13
City Hotel,1,31,2016,November,45,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,127.94,0,1,Canceled,2016-10-06
Resort Hotel,1,66,2016,May,19,6,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,74.4,0,1,Canceled,2016-03-04
City Hotel,0,23,2016,June,25,18,2,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,7,NULL,0,Transient,95.83,0,1,Check-Out,2016-06-21
City Hotel,1,17,2016,November,49,27,2,3,3,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,138.6,0,1,Canceled,2016-11-19
Resort Hotel,0,3,2016,March,10,4,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,330,NULL,0,Transient-Party,40,0,0,Check-Out,2016-03-05
City Hotel,0,40,2016,July,31,26,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,39,NULL,0,Transient-Party,125,0,1,Check-Out,2016-07-27
Resort Hotel,0,15,2017,March,13,27,1,0,2,0,0,BB,FRA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient-Party,90,0,0,Check-Out,2017-03-28
City Hotel,1,190,2017,March,11,13,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93.6,0,1,Canceled,2017-03-10
City Hotel,0,12,2016,October,42,12,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,3,18,A,D,0,No Deposit,NULL,40,0,Transient,67,1,0,Check-Out,2016-10-13
City Hotel,1,329,2015,September,37,11,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,5,NULL,0,Transient,90,0,0,Canceled,2015-02-20
City Hotel,0,14,2016,April,16,13,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,70,0,1,Check-Out,2016-04-14
Resort Hotel,0,11,2015,December,49,5,2,1,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,350,NULL,0,Transient-Party,68,0,0,Check-Out,2015-12-08
City Hotel,0,36,2016,August,36,28,2,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,67.5,0,2,Check-Out,2016-08-31
City Hotel,0,32,2016,June,25,12,2,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,65.14,0,1,Check-Out,2016-06-15
City Hotel,0,16,2017,April,16,17,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,115,0,1,Check-Out,2017-04-21
City Hotel,0,8,2016,March,12,18,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,125,0,1,Check-Out,2016-03-20
City Hotel,1,38,2017,February,6,11,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,106,0,0,Canceled,2017-01-23
City Hotel,1,317,2016,September,38,15,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19,NULL,0,Transient,120,0,0,Canceled,2016-02-09
Resort Hotel,0,43,2017,April,17,29,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,82,1,2,Check-Out,2017-05-01
City Hotel,1,12,2016,October,44,29,2,2,2,2,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,202.88,0,1,Canceled,2016-10-21
Resort Hotel,0,213,2016,May,20,12,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Transient-Party,58.95,0,2,Check-Out,2016-05-22
City Hotel,0,134,2017,April,16,17,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,1,Check-Out,2017-04-21
Resort Hotel,0,27,2016,February,7,12,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,53,0,1,Check-Out,2016-02-14
City Hotel,1,8,2015,October,41,10,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,D,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-07
Resort Hotel,1,85,2015,August,33,12,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,2015-06-17
Resort Hotel,1,143,2016,January,2,7,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,38.4,0,2,Canceled,2015-09-05
City Hotel,0,148,2017,July,30,27,2,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,1,Check-Out,2017-08-03
City Hotel,0,5,2016,August,35,26,0,2,2,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,129,0,1,Check-Out,2016-08-28
Resort Hotel,0,26,2017,January,1,2,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Check-Out,2017-01-07
City Hotel,1,78,2017,August,31,4,1,2,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,117,0,1,Canceled,2017-07-13
Resort Hotel,0,1,2015,August,33,13,1,3,2,0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Transient,141.4,0,0,Check-Out,2015-08-17
City Hotel,1,30,2016,May,22,23,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117.9,0,0,Canceled,2016-04-26
City Hotel,0,1,2017,July,28,10,1,0,2,3,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Transient,264.44,0,1,Check-Out,2017-07-11
City Hotel,1,97,2015,October,41,5,1,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,0,Transient,140,0,0,Canceled,2015-07-03
Resort Hotel,0,33,2016,October,44,24,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,40,0,0,Check-Out,2016-10-31
City Hotel,1,17,2016,November,49,27,2,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,97.7,0,0,Canceled,2016-11-24
City Hotel,1,78,2017,August,33,13,1,0,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130,0,1,Canceled,2017-06-11
Resort Hotel,1,5,2016,December,51,12,5,13,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,10,NULL,0,Transient,41.4,0,0,Canceled,2016-12-07
City Hotel,0,66,2017,March,10,10,1,2,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,154,NULL,0,Transient-Party,80,0,1,Check-Out,2017-03-13
City Hotel,0,37,2016,June,25,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,42,NULL,0,Transient,96.3,0,0,Check-Out,2016-06-19
City Hotel,0,23,2016,November,46,6,2,2,1,0,0,BB,NLD,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,180.25,0,0,Check-Out,2016-11-10
Resort Hotel,0,0,2017,February,9,27,1,1,3,0,0,BB,PRT,Direct,Direct,1,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient-Party,69,0,1,Check-Out,2017-03-01
Resort Hotel,1,22,2016,September,36,1,0,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,189,0,2,Canceled,2016-09-01
City Hotel,0,44,2016,April,18,29,1,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,207.9,0,0,Check-Out,2016-05-02
Resort Hotel,0,1,2016,February,6,4,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48,0,1,Check-Out,2016-02-09
City Hotel,0,158,2017,June,24,16,1,2,1,2,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,159,NULL,0,Transient,153,0,0,Check-Out,2017-06-19
City Hotel,0,0,2016,October,43,17,1,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,2,No Deposit,NULL,62,0,Transient-Party,95,0,0,Check-Out,2016-10-19
City Hotel,1,219,2016,September,40,30,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,0,Transient,120,0,0,Canceled,2016-03-15
City Hotel,0,247,2016,June,24,6,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,2016-06-08
City Hotel,1,61,2017,January,4,25,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326,NULL,0,Transient,80,0,0,Canceled,2016-11-25
City Hotel,1,120,2017,August,34,26,2,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,195,0,3,Canceled,2017-06-21
City Hotel,0,240,2017,June,24,15,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,84.15,0,0,Check-Out,2017-06-18
City Hotel,0,36,2016,November,45,1,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-11-04
City Hotel,0,1,2016,August,32,2,0,2,2,0,0,SC,SVK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,133,1,1,Check-Out,2016-08-04
Resort Hotel,1,311,2017,June,26,25,2,5,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,151.14,0,2,Canceled,2016-08-20
City Hotel,0,7,2016,July,30,23,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,173.95,0,1,Check-Out,2016-07-24
City Hotel,0,105,2017,May,20,18,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,144,0,0,Check-Out,2017-05-21
City Hotel,1,178,2016,September,37,9,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,0,Transient,135,0,0,Canceled,2016-03-23
City Hotel,0,103,2017,May,19,7,1,0,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,135,0,2,Check-Out,2017-05-08
City Hotel,1,393,2016,March,12,19,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,70.53,0,0,Canceled,2016-03-14
Resort Hotel,1,243,2015,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,110.7,0,1,Canceled,2015-07-29
City Hotel,0,0,2016,December,51,14,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,65,0,0,Check-Out,2016-12-15
Resort Hotel,0,152,2015,July,31,26,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient-Party,96.3,0,2,Check-Out,2015-07-31
City Hotel,0,2,2016,November,47,16,2,6,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,92.54,0,2,Check-Out,2016-11-24
City Hotel,0,24,2016,February,8,19,1,2,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,38.33,0,0,Check-Out,2016-02-22
Resort Hotel,1,347,2017,July,30,24,2,5,2,2,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,262,0,0,Canceled,2016-08-11
City Hotel,0,1,2017,January,4,25,0,2,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,98,0,0,Check-Out,2017-01-27
Resort Hotel,1,12,2015,December,49,5,2,1,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,G,G,1,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,2015-11-24
Resort Hotel,0,148,2016,May,22,24,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,251,NULL,0,Transient,59,0,0,Check-Out,2016-05-25
City Hotel,0,7,2017,July,29,16,2,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,122.5,0,1,Check-Out,2017-07-18
City Hotel,0,377,2016,October,42,14,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,2016-10-16
Resort Hotel,0,0,2017,January,3,19,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,43,0,0,Check-Out,2017-01-20
City Hotel,0,14,2015,October,42,15,0,2,1,0,0,BB,DZA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,99,NULL,0,Transient-Party,100,0,0,Check-Out,2015-10-17
City Hotel,1,147,2017,July,30,28,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.67,0,0,Canceled,2017-03-03
City Hotel,0,61,2017,March,11,17,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,74.61,0,1,Check-Out,2017-03-21
Resort Hotel,1,162,2016,August,33,13,2,5,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,235.57,0,0,Canceled,2016-03-13
City Hotel,0,256,2016,June,25,15,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,124,0,1,Check-Out,2016-06-17
City Hotel,0,2,2017,June,26,28,0,1,1,0,0,BB,JPN,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NULL,358,0,Transient,140.8,0,0,Check-Out,2017-06-29
City Hotel,1,174,2017,June,22,1,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,110,0,0,Canceled,2016-12-09
City Hotel,0,183,2016,September,37,8,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,44,NULL,0,Transient-Party,110,0,1,Check-Out,2016-09-11
City Hotel,0,263,2017,June,25,23,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NULL,0,Transient-Party,105,0,1,Check-Out,2017-06-27
City Hotel,1,16,2017,April,15,10,1,2,2,0,0,BB,PRT,Direct,Corporate,0,0,0,A,A,0,No Deposit,NULL,153,0,Transient,119,0,0,Canceled,2017-03-27
City Hotel,0,163,2016,October,41,2,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,168,NULL,0,Transient-Party,80.75,0,0,Check-Out,2016-10-07
Resort Hotel,1,60,2015,September,39,25,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,95,0,2,Canceled,2015-09-08
Resort Hotel,0,74,2016,May,19,4,0,2,2,0,0,BB,THA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,79,1,2,Check-Out,2016-05-06
City Hotel,0,149,2016,January,4,17,2,3,1,0,0,BB,EGY,Offline TA/TO,TA/TO,0,0,0,A,A,4,No Deposit,19,NULL,63,Transient-Party,71,0,0,Check-Out,2016-01-22
Resort Hotel,0,37,2016,June,23,2,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251,NULL,0,Transient,78,0,0,Check-Out,2016-06-03
City Hotel,1,283,2015,July,31,27,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient-Party,62,0,0,Canceled,2015-06-29
City Hotel,1,344,2015,September,39,26,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,170,0,0,Canceled,2015-06-30
City Hotel,1,34,2016,September,36,2,0,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,1,Canceled,2016-08-30
City Hotel,1,44,2016,February,8,17,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,3,Transient,75,0,0,Canceled,2016-01-16
Resort Hotel,0,26,2015,July,30,23,1,3,2,2,0,HB,IDN,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,252,1,0,Check-Out,2015-07-27
Resort Hotel,1,149,2015,December,49,5,2,1,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38,NULL,0,Transient,68,0,0,Canceled,2015-11-19
Resort Hotel,1,149,2016,August,34,15,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,209.71,0,0,Canceled,2016-03-25
City Hotel,0,3,2016,March,12,14,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,3,NULL,0,Transient,0,0,2,Check-Out,2016-03-18
Resort Hotel,1,7,2016,May,22,27,0,1,1,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,NULL,20,0,Transient,58,0,0,Canceled,2016-05-25
Resort Hotel,0,194,2017,August,33,14,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,314,NULL,0,Transient,158.66,0,2,Check-Out,2017-08-21
City Hotel,0,4,2017,February,8,24,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,83,NULL,0,Transient,158.4,0,0,Check-Out,2017-02-25
Resort Hotel,0,1,2016,October,41,5,0,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,156,1,2,Check-Out,2016-10-06
City Hotel,1,59,2017,January,4,23,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326,NULL,0,Transient,80,0,0,Canceled,2016-11-25
Resort Hotel,0,147,2016,May,21,21,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,81.2,0,2,Check-Out,2016-05-28
City Hotel,1,52,2016,December,53,29,0,2,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,148.91,0,2,Canceled,2016-12-23
City Hotel,1,93,2016,October,43,22,2,5,2,0,1,HB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,150.56,0,1,Canceled,2016-07-24
City Hotel,0,58,2016,October,45,31,1,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.68,0,2,Check-Out,2016-11-04
City Hotel,0,21,2016,December,52,19,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88.4,0,0,Check-Out,2016-12-23
Resort Hotel,0,52,2015,August,35,25,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,176.67,0,1,Check-Out,2015-08-31
Resort Hotel,1,40,2016,July,31,26,1,5,2,1,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,226,0,1,Canceled,2016-07-15
City Hotel,0,4,2016,May,23,29,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,136,0,1,Check-Out,2016-06-01
Resort Hotel,0,152,2016,June,25,14,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,250,NULL,0,Transient,100.6,0,1,Check-Out,2016-06-21
City Hotel,0,257,2015,July,27,1,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient,80,0,0,Check-Out,2015-07-03
City Hotel,1,71,2017,August,34,26,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,200,0,0,Canceled,2017-06-16
City Hotel,1,166,2016,November,45,1,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,NULL,0,Transient,110,0,0,Canceled,2016-07-13
City Hotel,0,220,2016,June,23,4,2,1,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,73.33,0,1,Check-Out,2016-06-07
City Hotel,1,71,2016,June,25,17,2,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,93.08,0,1,Canceled,2016-05-11
Resort Hotel,0,59,2016,May,20,8,2,2,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,243,NULL,0,Contract,72.75,0,0,Check-Out,2016-05-12
City Hotel,0,158,2017,March,13,27,1,1,2,0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NULL,0,Transient-Party,95,0,1,Check-Out,2017-03-29
Resort Hotel,0,69,2016,October,43,18,0,1,2,0,0,HB,RUS,Groups,TA/TO,0,0,0,A,C,0,No Deposit,368,NULL,22,Transient-Party,72,0,0,Check-Out,2016-10-19
